    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  373	48.80	0.0000	0.9296	0.9306	1.0000	0.0011	1.0000
  374	48.20	0.0000	0.9280	0.9291	1.0000	0.0011	1.0000
  375	48.50	0.0000	0.9293	0.9302	1.0000	0.0009	1.0000
  376	48.30	0.0000	0.9305	0.9315	1.0000	0.0011	1.0000
  377	48.60	0.0000	0.9301	0.9310	1.0000	0.0010	1.0000
  378	48.10	0.0000	0.9305	0.9313	1.0000	0.0009	1.0000
  379	48.50	0.0000	0.9298	0.9305	1.0000	0.0007	1.0000
  380	47.90	0.0000	0.9319	0.9329	1.0000	0.0011	1.0000
  381	48.70	0.0000	0.9288	0.9302	1.0000	0.0015	1.0000
  382	48.30	0.0000	0.9306	0.9316	1.0000	0.0011	1.0000
  383	48.00	0.0000	0.9310	0.9320	1.0000	0.0011	1.0000
  384	48.90	0.0000	0.9297	0.9311	1.0000	0.0015	1.0000
  385	48.10	0.0000	0.9286	0.9299	1.0000	0.0014	1.0000
  386	47.90	0.0000	0.9282	0.9290	1.0000	0.0009	1.0000
  387	47.80	0.0000	0.9265	0.9279	1.0000	0.0015	1.0000
  388	46.80	0.0000	0.9266	0.9279	1.0000	0.0015	1.0000
  389	46.30	0.0000	0.9279	0.9289	1.0000	0.0011	1.0000
  390	46.20	0.0000	0.9269	0.9277	1.0000	0.0009	1.0000
  391	46.60	0.0000	0.9256	0.9263	1.0000	0.0007	1.0000
  392	46.80	0.0000	0.9251	0.9256	1.0000	0.0005	1.0000
  393	46.80	0.0000	0.9247	0.9252	1.0000	0.0006	1.0000
  394	46.80	0.0000	0.9232	0.9240	1.0000	0.0008	1.0000
  395	46.30	0.0000	0.9224	0.9233	1.0000	0.0009	1.0000
  396	46.20	0.0000	0.9216	0.9228	1.0000	0.0014	1.0000
  397	46.50	0.0000	0.9202	0.9213	1.0000	0.0012	1.0000
  398	46.00	0.0000	0.9185	0.9197	1.0000	0.0013	1.0000
  399	46.10	0.0000	0.9201	0.9211	1.0000	0.0012	1.0000
  400	46.10	0.0000	0.9199	0.9209	1.0000	0.0011	1.0000
  401	45.20	0.0000	0.9223	0.9233	1.0000	0.0011	1.0000
  402	44.70	0.0000	0.9209	0.9222	1.0000	0.0013	1.0000
  403	44.80	0.0000	0.9220	0.9230	1.0000	0.0011	1.0000
  404	44.30	0.0000	0.9235	0.9243	1.0000	0.0009	1.0000
  405	44.70	0.0000	0.9239	0.9249	1.0000	0.0011	1.0000
  406	44.80	0.0000	0.9222	0.9233	1.0000	0.0012	1.0000
  407	44.80	0.0000	0.9212	0.9222	1.0000	0.0010	1.0000
  408	44.90	0.0000	0.9217	0.9227	1.0000	0.0011	1.0000
  409	44.80	0.0000	0.9230	0.9240	1.0000	0.0011	1.0000
  410	44.80	0.0000	0.9230	0.9243	1.0000	0.0014	1.0000
  411	44.40	0.0000	0.9228	0.9239	1.0000	0.0012	1.0000
  412	44.50	0.0000	0.9244	0.9252	1.0000	0.0009	1.0000
  413	45.10	0.0000	0.9254	0.9263	1.0000	0.0009	1.0000
  414	44.60	0.0000	0.9245	0.9253	1.0000	0.0008	1.0000
  415	45.20	0.0000	0.9225	0.9233	1.0000	0.0009	1.0000
  416	45.70	0.0000	0.9243	0.9249	1.0000	0.0007	1.0000
  417	45.90	0.0000	0.9243	0.9250	1.0000	0.0007	1.0000
  418	45.70	0.0000	0.9244	0.9255	1.0000	0.0012	1.0000
  419	45.60	0.0000	0.9249	0.9257	1.0000	0.0008	1.0000
  420	45.80	0.0000	0.9248	0.9255	1.0000	0.0008	1.0000
  421	45.50	0.0000	0.9236	0.9247	1.0000	0.0012	1.0000
  422	45.20	0.0000	0.9209	0.9217	1.0000	0.0009	1.0000
  423	45.10	0.0000	0.9211	0.9217	1.0000	0.0006	1.0000
  424	43.70	0.0000	0.9224	0.9231	1.0000	0.0008	1.0000
  425	44.30	0.0000	0.9222	0.9229	1.0000	0.0008	1.0000
  426	44.10	0.0000	0.9214	0.9223	1.0000	0.0010	1.0000
  427	44.50	0.0000	0.9208	0.9217	1.0000	0.0009	1.0000
  428	44.20	0.0000	0.9224	0.9232	1.0000	0.0009	1.0000
  429	43.90	0.0000	0.9222	0.9227	1.0000	0.0005	1.0000
  430	44.40	0.0000	0.9220	0.9224	1.0000	0.0004	1.0000
  431	44.50	0.0000	0.9213	0.9219	1.0000	0.0006	1.0000
  432	44.60	0.0000	0.9198	0.9202	1.0000	0.0004	1.0000
  433	44.30	0.0000	0.9227	0.9232	1.0000	0.0006	1.0000
  434	44.70	0.0000	0.9236	0.9241	1.0000	0.0006	1.0000
  435	45.10	0.0000	0.9199	0.9207	1.0000	0.0008	1.0000
  436	44.50	0.0000	0.9210	0.9216	1.0000	0.0007	1.0000
  437	44.80	0.0000	0.9211	0.9221	1.0000	0.0011	1.0000
  438	44.60	0.0000	0.9229	0.9238	1.0000	0.0009	1.0000
  439	44.40	0.0000	0.9225	0.9232	1.0000	0.0008	1.0000
  440	45.00	0.0000	0.9238	0.9249	1.0000	0.0011	1.0000
  441	45.40	0.0000	0.9251	0.9259	1.0000	0.0009	1.0000
  442	45.20	0.0000	0.9239	0.9252	1.0000	0.0014	1.0000
  443	45.70	0.0000	0.9219	0.9232	1.0000	0.0014	1.0000
  444	45.50	0.0000	0.9224	0.9235	1.0000	0.0012	1.0000
  445	45.10	0.0000	0.9224	0.9236	1.0000	0.0013	1.0000
  446	45.30	0.0000	0.9207	0.9217	1.0000	0.0010	1.0000
  447	45.20	0.0000	0.9220	0.9227	1.0000	0.0008	1.0000
  448	45.40	0.0000	0.9193	0.9203	1.0000	0.0011	1.0000
  449	45.10	0.0000	0.9187	0.9198	1.0000	0.0012	1.0000
  450	44.20	0.0000	0.9201	0.9212	1.0000	0.0011	1.0000
  451	43.90	0.0000	0.9208	0.9218	1.0000	0.0011	1.0000
  452	43.50	0.0000	0.9194	0.9207	1.0000	0.0015	1.0000
  453	42.20	0.0000	0.9180	0.9194	1.0000	0.0015	1.0000
  454	41.80	0.0000	0.9173	0.9187	1.0000	0.0015	1.0000
  455	41.90	0.0000	0.9195	0.9211	1.0000	0.0017	1.0000
  456	42.20	0.0000	0.9197	0.9210	1.0000	0.0014	1.0000
  457	41.80	0.0000	0.9171	0.9187	1.0000	0.0017	1.0000
  458	42.10	0.0000	0.9182	0.9198	1.0000	0.0017	1.0000
  459	41.80	0.0000	0.9173	0.9187	1.0000	0.0015	1.0000
  460	41.60	0.0000	0.9191	0.9203	1.0000	0.0013	1.0000
  461	41.10	0.0000	0.9176	0.9188	1.0000	0.0014	1.0000
  462	41.20	0.0000	0.9164	0.9178	1.0000	0.0015	1.0000
  463	42.10	0.0000	0.9148	0.9159	1.0000	0.0013	1.0000
  464	41.70	0.0000	0.9171	0.9180	1.0000	0.0011	1.0000
  465	41.70	0.0000	0.9156	0.9165	1.0000	0.0009	1.0000
  466	41.70	0.0000	0.9156	0.9162	1.0000	0.0007	1.0000
  467	42.10	0.0000	0.9170	0.9178	1.0000	0.0009	1.0000
  468	41.50	0.0000	0.9138	0.9147	1.0000	0.0010	1.0000
  469	41.80	0.0000	0.9144	0.9153	1.0000	0.0010	1.0000
  470	40.50	0.0000	0.9154	0.9162	1.0000	0.0009	1.0000
  471	40.10	0.0000	0.9158	0.9166	1.0000	0.0009	1.0000
  472	40.30	0.0000	0.9154	0.9165	1.0000	0.0012	1.0000
  473	40.50	0.0000	0.9161	0.9170	1.0000	0.0009	1.0000
  474	40.40	0.0000	0.9139	0.9146	1.0000	0.0008	1.0000
  475	40.30	0.0000	0.9138	0.9147	1.0000	0.0011	1.0000
  476	40.30	0.0000	0.9121	0.9128	1.0000	0.0008	1.0000
  477	40.40	0.0000	0.9087	0.9097	1.0000	0.0011	1.0000
  478	40.40	0.0000	0.9078	0.9088	1.0000	0.0011	1.0000
  479	40.40	0.0000	0.9087	0.9095	1.0000	0.0009	1.0000
  480	41.10	0.0000	0.9083	0.9092	1.0000	0.0010	1.0000
  481	41.10	0.0000	0.9053	0.9063	1.0000	0.0010	1.0000
  482	40.50	0.0000	0.9042	0.9051	1.0000	0.0009	1.0000
  483	40.40	0.0000	0.9070	0.9079	1.0000	0.0010	1.0000
  484	40.20	0.0000	0.9072	0.9081	1.0000	0.0010	1.0000
  485	39.90	0.0000	0.9067	0.9075	1.0000	0.0010	1.0000
  486	40.10	0.0000	0.9066	0.9073	1.0000	0.0008	1.0000
  487	40.10	0.0000	0.9023	0.9034	1.0000	0.0012	1.0000
  488	40.10	0.0000	0.9044	0.9059	1.0000	0.0017	1.0000
  489	40.60	0.0000	0.9042	0.9054	1.0000	0.0014	1.0000
  490	41.00	0.0000	0.9006	0.9022	1.0000	0.0017	1.0000
  491	40.50	0.0000	0.9003	0.9013	1.0000	0.0012	1.0000
  492	40.50	0.0000	0.8956	0.8969	1.0000	0.0015	1.0000
  493	40.60	0.0000	0.8944	0.8955	1.0000	0.0012	1.0000
  494	40.70	0.0000	0.8900	0.8916	1.0000	0.0018	1.0000
  495	40.70	0.0000	0.8878	0.8886	1.0000	0.0009	1.0000
  496	40.30	0.0000	0.8873	0.8883	1.0000	0.0010	1.0000
  497	40.70	0.0000	0.8886	0.8893	1.0000	0.0008	1.0000
  498	40.60	0.0000	0.8874	0.8882	1.0000	0.0010	1.0000
  499	40.80	0.0000	0.8875	0.8889	1.0000	0.0016	1.0000
  500	40.50	0.0000	0.8882	0.8892	1.0000	0.0011	1.0000
