    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  178	54.70	0.0000	0.8438	0.9685	1.0000	0.1288	1.0000
  179	55.00	0.0000	0.8439	0.9685	1.0000	0.1287	1.0000
  180	55.20	0.0000	0.8442	0.9686	1.0000	0.1284	1.0000
  181	54.80	0.0000	0.8455	0.9688	1.0000	0.1273	1.0000
  182	55.30	0.0000	0.8432	0.9684	1.0000	0.1293	1.0000
  183	55.50	0.0000	0.8416	0.9681	1.0000	0.1306	1.0000
  184	55.70	0.0000	0.8425	0.9682	1.0000	0.1299	1.0000
  185	55.30	0.0000	0.8437	0.9685	1.0000	0.1289	1.0000
  186	55.30	0.0000	0.8460	0.9689	1.0000	0.1269	1.0000
  187	55.10	0.0000	0.8442	0.9685	1.0000	0.1283	1.0000
  188	55.30	0.0000	0.8431	0.9683	1.0000	0.1293	1.0000
  189	54.90	0.0000	0.8437	0.9684	1.0000	0.1288	1.0000
  190	55.30	0.0000	0.8439	0.9685	1.0000	0.1286	1.0000
  191	54.70	0.0000	0.8466	0.9690	1.0000	0.1263	1.0000
  192	55.00	0.0000	0.8434	0.9684	1.0000	0.1290	1.0000
  193	53.60	0.0000	0.8436	0.9685	1.0000	0.1290	1.0000
  194	53.90	0.0000	0.8409	0.9679	1.0000	0.1312	1.0000
  195	52.60	0.0000	0.8380	0.9674	1.0000	0.1338	1.0000
  196	51.40	0.0000	0.8340	0.9666	1.0000	0.1372	1.0000
  197	51.70	0.0000	0.8327	0.9664	1.0000	0.1383	1.0000
  198	50.10	0.0000	0.8319	0.9662	1.0000	0.1390	1.0000
  199	49.60	0.0000	0.8350	0.9668	1.0000	0.1364	1.0000
  200	48.70	0.0000	0.8357	0.9670	1.0000	0.1358	1.0000
  201	48.70	0.0000	0.8332	0.9665	1.0000	0.1380	1.0000
  202	48.90	0.0000	0.8287	0.9656	1.0000	0.1418	1.0000
  203	49.00	0.0000	0.8250	0.9649	1.0000	0.1450	1.0000
  204	48.80	0.0000	0.8251	0.9649	1.0000	0.1448	1.0000
  205	49.30	0.0000	0.8249	0.9649	1.0000	0.1451	1.0000
  206	49.30	0.0000	0.8215	0.9642	1.0000	0.1480	1.0000
