    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  209	50.00	0.0000	0.9665	0.9666	1.0000	0.0001	1.0000
  210	50.10	0.0000	0.9660	0.9662	1.0000	0.0002	1.0000
  211	49.80	0.0000	0.9654	0.9657	1.0000	0.0003	1.0000
  212	49.80	0.0000	0.9656	0.9655	1.0000	-0.0000	1.0000
  213	49.60	0.0000	0.9660	0.9660	1.0000	0.0000	1.0000
  214	49.90	0.0000	0.9654	0.9655	1.0000	0.0000	1.0000
  215	49.10	0.0000	0.9641	0.9642	1.0000	0.0001	1.0000
  216	49.10	0.0000	0.9638	0.9639	1.0000	0.0001	1.0000
  217	48.00	0.0000	0.9641	0.9643	1.0000	0.0001	1.0000
  218	47.80	0.0000	0.9641	0.9641	1.0000	0.0000	1.0000
  219	48.20	0.0000	0.9632	0.9635	1.0000	0.0003	1.0000
  220	47.80	0.0000	0.9631	0.9632	1.0000	0.0001	1.0000
  221	47.90	0.0000	0.9634	0.9636	1.0000	0.0003	1.0000
  222	47.80	0.0000	0.9629	0.9631	1.0000	0.0001	1.0000
  223	48.20	0.0000	0.9627	0.9628	1.0000	0.0002	1.0000
  224	48.80	0.0000	0.9622	0.9623	1.0000	0.0002	1.0000
  225	48.50	0.0000	0.9631	0.9632	1.0000	0.0001	1.0000
  226	48.30	0.0000	0.9628	0.9631	1.0000	0.0003	1.0000
  227	48.00	0.0000	0.9625	0.9627	1.0000	0.0002	1.0000
  228	47.50	0.0000	0.9618	0.9620	1.0000	0.0003	1.0000
  229	46.20	0.0000	0.9613	0.9616	1.0000	0.0002	1.0000
  230	46.30	0.0000	0.9613	0.9613	1.0000	-0.0000	1.0000
  231	45.50	0.0000	0.9610	0.9611	1.0000	0.0001	1.0000
  232	45.50	0.0000	0.9605	0.9606	1.0000	0.0002	1.0000
  233	46.10	0.0000	0.9591	0.9593	1.0000	0.0002	1.0000
  234	45.80	0.0000	0.9591	0.9593	1.0000	0.0002	1.0000
  235	45.70	0.0000	0.9599	0.9601	1.0000	0.0002	1.0000
  236	45.90	0.0000	0.9586	0.9586	1.0000	0.0001	1.0000
  237	46.00	0.0000	0.9582	0.9586	1.0000	0.0004	1.0000
  238	45.50	0.0000	0.9585	0.9586	1.0000	0.0001	1.0000
  239	44.30	0.0000	0.9583	0.9583	1.0000	0.0000	1.0000
  240	44.30	0.0000	0.9578	0.9579	1.0000	0.0001	1.0000
  241	44.50	0.0000	0.9580	0.9582	1.0000	0.0002	1.0000
  242	44.90	0.0000	0.9583	0.9587	1.0000	0.0003	1.0000
  243	45.50	0.0000	0.9586	0.9588	1.0000	0.0001	1.0000
  244	45.50	0.0000	0.9592	0.9595	1.0000	0.0003	1.0000
  245	45.40	0.0000	0.9598	0.9598	1.0000	0.0001	1.0000
  246	45.30	0.0000	0.9599	0.9602	1.0000	0.0003	1.0000
  247	45.60	0.0000	0.9603	0.9603	1.0000	0.0000	1.0000
  248	45.40	0.0000	0.9604	0.9604	1.0000	-0.0000	1.0000
  249	45.80	0.0000	0.9601	0.9601	1.0000	0.0001	1.0000
  250	45.60	0.0000	0.9583	0.9586	1.0000	0.0003	1.0000
